customer_id,transaction_count,avg_transaction_amount,max_transaction_amount,min_transaction_amount,total_transaction_amount,total_credit_transactions,total_debit_transactions,fraud_transactions,fraud_ratio
3243,2,2322.55,4164.3,480.8,4645.1,0,2,0,0.0
3653,1,190.89,190.89,190.89,190.89,0,0,0,0.0
1878,2,2716.59,3545.75,1887.43,5433.18,0,1,0,0.0
1467,1,4877.98,4877.98,4877.98,4877.98,1,0,0,0.0
3871,1,2697.52,2697.52,2697.52,2697.52,1,0,0,0.0
4232,4,2182.435,4838.91,726.73,8729.74,0,1,0,0.0
1046,1,2786.43,2786.43,2786.43,2786.43,0,0,0,0.0
2155,3,1043.5833333333333,2565.16,263.99,3130.75,2,1,0,0.0
3048,1,2996.84,2996.84,2996.84,2996.84,0,0,0,0.0
1328,1,3652.74,3652.74,3652.74,3652.74,0,1,0,0.0
4723,2,2441.6,3987.15,896.05,4883.2,0,1,0,0.0
1932,1,3150.0,3150.0,3150.0,3150.0,1,0,0,0.0
2536,3,2532.8966666666665,2931.66,2329.32,7598.69,1,0,0,0.0
2792,1,2672.82,2672.82,2672.82,2672.82,1,0,0,0.0
3549,1,1775.66,1775.66,1775.66,1775.66,0,1,0,0.0
3853,1,2275.74,2275.74,2275.74,2275.74,1,0,1,1.0
2700,1,2704.29,2704.29,2704.29,2704.29,0,0,0,0.0
2413,3,2673.4,4396.23,424.28,8020.2,2,0,0,0.0
3541,1,2190.35,2190.35,2190.35,2190.35,1,0,0,0.0
3137,2,4088.365,4790.13,3386.6,8176.73,1,0,0,0.0
4405,1,611.8,611.8,611.8,611.8,1,0,0,0.0
4260,2,2719.42,4086.33,1352.51,5438.84,0,1,0,0.0
3969,2,2646.7,4989.94,303.46,5293.4,0,2,0,0.0
1944,1,1833.73,1833.73,1833.73,1833.73,0,1,0,0.0
2129,1,2105.13,2105.13,2105.13,2105.13,0,1,0,0.0
1639,2,2805.735,3640.96,1970.51,5611.47,1,0,0,0.0
4033,3,2616.37,4040.33,353.86,7849.11,1,0,0,0.0
4021,1,3880.76,3880.76,3880.76,3880.76,0,1,0,0.0
1495,1,3680.09,3680.09,3680.09,3680.09,1,0,0,0.0
3012,4,2755.6325,4336.78,868.0,11022.53,4,0,1,0.25
1021,1,4989.29,4989.29,4989.29,4989.29,0,0,0,0.0
4396,1,2793.38,2793.38,2793.38,2793.38,0,1,0,0.0
1165,1,2500.6,2500.6,2500.6,2500.6,1,0,0,0.0
3259,3,4177.21,4744.84,3857.33,12531.63,2,1,0,0.0
3406,1,4277.76,4277.76,4277.76,4277.76,0,1,0,0.0
3753,1,2276.4,2276.4,2276.4,2276.4,0,1,0,0.0
4902,2,2381.48,2428.47,2334.49,4762.96,1,0,0,0.0
2322,1,4283.13,4283.13,4283.13,4283.13,0,0,0,0.0
1608,2,2317.92,3932.63,703.21,4635.84,1,0,0,0.0
3342,2,2589.355,4174.78,1003.93,5178.71,2,0,0,0.0
4923,1,3697.76,3697.76,3697.76,3697.76,1,0,0,0.0
1429,1,4908.23,4908.23,4908.23,4908.23,0,1,0,0.0
3846,2,2103.025,2314.11,1891.94,4206.05,0,0,0,0.0
3131,2,2381.19,3692.33,1070.05,4762.38,2,0,0,0.0
4279,2,923.355,1383.76,462.95,1846.71,0,1,0,0.0
4098,1,122.73,122.73,122.73,122.73,0,1,0,0.0
4440,2,2362.995,2585.42,2140.57,4725.99,1,1,0,0.0
3800,1,3107.05,3107.05,3107.05,3107.05,0,0,0,0.0
4254,1,4026.46,4026.46,4026.46,4026.46,1,0,0,0.0
4935,3,1393.2566666666667,3045.66,186.73,4179.77,1,1,0,0.0
2971,2,2018.17,3897.07,139.27,4036.34,1,1,0,0.0
1508,1,1718.09,1718.09,1718.09,1718.09,1,0,0,0.0
1557,1,4985.63,4985.63,4985.63,4985.63,0,0,0,0.0
3306,1,1189.14,1189.14,1189.14,1189.14,1,0,0,0.0
4607,2,2519.705,2895.73,2143.68,5039.41,1,0,0,0.0
2865,2,2753.56,3905.43,1601.69,5507.12,1,0,0,0.0
3517,2,1950.695,2537.35,1364.04,3901.39,1,0,0,0.0
2074,3,3085.12,4702.49,806.02,9255.36,0,3,0,0.0
3029,2,1235.83,1337.03,1134.63,2471.66,0,2,2,1.0
1401,2,3699.845,3907.63,3492.06,7399.69,2,0,0,0.0
4106,2,3791.165,4085.29,3497.04,7582.33,0,1,0,0.0
1316,1,4495.98,4495.98,4495.98,4495.98,0,1,0,0.0
2534,1,2029.31,2029.31,2029.31,2029.31,0,1,0,0.0
4700,1,2576.59,2576.59,2576.59,2576.59,0,1,0,0.0
4516,1,3819.82,3819.82,3819.82,3819.82,1,0,1,1.0
3246,5,2857.554,4530.45,891.66,14287.77,2,1,0,0.0
4733,1,660.07,660.07,660.07,660.07,1,0,0,0.0
3880,3,3031.0,4523.68,2214.81,9093.0,1,2,0,0.0
3876,3,2004.4566666666667,4645.5,306.55,6013.37,1,1,0,0.0
4212,2,4324.08,4869.62,3778.54,8648.16,2,0,0,0.0
4245,1,2816.17,2816.17,2816.17,2816.17,1,0,0,0.0
2695,1,3090.53,3090.53,3090.53,3090.53,0,1,0,0.0
1086,2,1760.535,3434.71,86.36,3521.07,0,2,0,0.0
3714,1,2695.94,2695.94,2695.94,2695.94,0,1,0,0.0
2474,2,740.215,1191.98,288.45,1480.43,0,1,0,0.0
1757,2,2312.41,3487.37,1137.45,4624.82,0,1,0,0.0
3396,2,1154.56,1390.26,918.86,2309.12,0,0,0,0.0
4997,2,2533.67,4660.61,406.73,5067.34,1,1,0,0.0
1097,1,3770.76,3770.76,3770.76,3770.76,1,0,0,0.0
1374,1,2765.85,2765.85,2765.85,2765.85,1,0,0,0.0
4477,1,4489.9,4489.9,4489.9,4489.9,0,0,0,0.0
4338,2,2952.96,4154.14,1751.78,5905.92,1,0,0,0.0
4198,3,3272.2233333333334,4907.23,966.98,9816.67,0,2,0,0.0
2412,2,4441.595,4968.67,3914.52,8883.19,1,0,0,0.0
2010,2,3121.145,3669.4,2572.89,6242.29,0,0,0,0.0
3632,3,2232.46,3716.18,422.64,6697.38,2,0,0,0.0
3350,2,2761.18,3643.94,1878.42,5522.36,1,0,0,0.0
1309,1,2262.76,2262.76,2262.76,2262.76,0,1,0,0.0
1142,1,3586.81,3586.81,3586.81,3586.81,1,0,0,0.0
3693,1,1424.15,1424.15,1424.15,1424.15,1,0,0,0.0
2166,2,1462.29,1780.09,1144.49,2924.58,1,1,0,0.0
2986,1,1764.96,1764.96,1764.96,1764.96,0,1,0,0.0
1864,1,1445.73,1445.73,1445.73,1445.73,0,0,0,0.0
4618,1,2087.14,2087.14,2087.14,2087.14,1,0,0,0.0
3600,2,2150.415,3413.25,887.58,4300.83,1,0,0,0.0
1663,2,1406.78,2719.28,94.28,2813.56,1,0,0,0.0
1917,2,833.215,1585.63,80.8,1666.43,1,1,0,0.0
4933,1,407.17,407.17,407.17,407.17,0,1,0,0.0
3792,2,2208.87,3150.17,1267.57,4417.74,0,1,0,0.0
1998,2,1422.02,1660.5,1183.54,2844.04,0,1,0,0.0
3865,2,2990.845,4648.82,1332.87,5981.69,1,1,0,0.0
4029,1,169.9,169.9,169.9,169.9,1,0,0,0.0
4483,2,2850.515,4007.77,1693.26,5701.03,0,1,1,0.5
1451,1,1818.58,1818.58,1818.58,1818.58,0,1,0,0.0
4169,1,1754.33,1754.33,1754.33,1754.33,0,0,0,0.0
2602,2,2859.825,4968.87,750.78,5719.65,0,1,0,0.0
2816,5,3499.124,4985.24,2139.0,17495.62,2,1,1,0.2
2007,2,2890.13,4153.49,1626.77,5780.26,2,0,1,0.5
2881,2,3815.445,4406.46,3224.43,7630.89,0,0,0,0.0
2199,2,1907.385,2449.59,1365.18,3814.77,1,1,0,0.0
4414,3,3351.2566666666667,4310.04,2152.38,10053.77,1,0,0,0.0
2354,4,2470.73,3950.88,913.99,9882.92,2,0,0,0.0
1246,2,3138.48,4837.21,1439.75,6276.96,0,1,0,0.0
3623,3,3039.9066666666668,3978.37,1211.0,9119.72,1,2,0,0.0
2175,2,2587.35,2918.78,2255.92,5174.7,0,2,0,0.0
4460,1,4126.99,4126.99,4126.99,4126.99,1,0,0,0.0
4538,1,4902.54,4902.54,4902.54,4902.54,0,1,0,0.0
4597,1,1208.58,1208.58,1208.58,1208.58,1,0,0,0.0
1206,2,4679.88,4747.78,4611.98,9359.76,0,2,0,0.0
1852,1,290.94,290.94,290.94,290.94,0,0,0,0.0
4734,3,3621.7966666666666,4204.57,3250.29,10865.39,0,2,0,0.0
1937,2,3609.09,3964.99,3253.19,7218.18,1,0,0,0.0
4292,1,1486.61,1486.61,1486.61,1486.61,1,0,0,0.0
3427,1,2962.85,2962.85,2962.85,2962.85,0,1,0,0.0
4613,1,3097.86,3097.86,3097.86,3097.86,0,1,0,0.0
3899,1,4974.34,4974.34,4974.34,4974.34,1,0,0,0.0
4083,1,2507.24,2507.24,2507.24,2507.24,1,0,0,0.0
2387,2,1438.705,2292.38,585.03,2877.41,0,0,0,0.0
2479,1,3241.93,3241.93,3241.93,3241.93,0,1,1,1.0
2653,4,2643.2325,4279.98,1015.1,10572.93,1,0,0,0.0
1310,2,1870.385,3031.11,709.66,3740.77,0,1,0,0.0
4774,2,4305.52,4447.52,4163.52,8611.04,1,1,0,0.0
1630,4,1985.1275,2886.08,1105.72,7940.51,3,1,0,0.0
1693,3,3169.653333333333,4129.45,2196.71,9508.96,2,0,0,0.0
1592,5,3662.944,4863.89,1812.08,18314.72,2,0,0,0.0
3403,1,4815.14,4815.14,4815.14,4815.14,0,1,0,0.0
3331,1,4066.6,4066.6,4066.6,4066.6,1,0,0,0.0
1205,2,1324.135,2071.22,577.05,2648.27,0,0,0,0.0
2545,3,3534.6966666666667,4956.56,777.52,10604.09,2,1,0,0.0
2776,1,2109.73,2109.73,2109.73,2109.73,0,0,0,0.0
4000,1,1996.41,1996.41,1996.41,1996.41,1,0,0,0.0
1861,2,1259.715,1710.94,808.49,2519.43,0,2,0,0.0
4919,1,665.52,665.52,665.52,665.52,1,0,0,0.0
1092,1,2535.67,2535.67,2535.67,2535.67,0,0,0,0.0
3449,2,1652.57,1995.15,1309.99,3305.14,1,1,0,0.0
3953,4,2985.01,4088.14,1923.92,11940.04,2,1,0,0.0
2757,1,4079.93,4079.93,4079.93,4079.93,0,1,0,0.0
1414,2,3611.35,4248.65,2974.05,7222.7,0,1,0,0.0
3886,2,3271.32,4692.05,1850.59,6542.64,0,2,0,0.0
2835,4,2234.5025,4145.93,1334.62,8938.01,1,3,1,0.25
3820,1,2595.83,2595.83,2595.83,2595.83,1,0,0,0.0
2600,1,2227.03,2227.03,2227.03,2227.03,1,0,1,1.0
4963,1,2854.65,2854.65,2854.65,2854.65,0,1,0,0.0
1953,3,1006.16,1274.94,504.64,3018.48,0,1,0,0.0
3082,1,4926.24,4926.24,4926.24,4926.24,0,1,0,0.0
3784,2,2314.29,3554.39,1074.19,4628.58,1,1,0,0.0
2688,1,1197.45,1197.45,1197.45,1197.45,0,0,0,0.0
3654,2,3502.78,3979.69,3025.87,7005.56,1,1,0,0.0
1106,3,2731.6766666666667,3533.62,1569.61,8195.03,0,2,0,0.0
4168,1,2648.14,2648.14,2648.14,2648.14,1,0,0,0.0
1886,1,953.67,953.67,953.67,953.67,1,0,0,0.0
1052,1,3633.35,3633.35,3633.35,3633.35,1,0,0,0.0
1413,1,4655.56,4655.56,4655.56,4655.56,1,0,0,0.0
3288,3,2838.3433333333332,3244.03,2268.93,8515.03,1,1,0,0.0
2938,1,294.45,294.45,294.45,294.45,1,0,0,0.0
4766,3,3829.6433333333334,4430.6,2815.52,11488.93,2,1,0,0.0
1400,2,3890.635,4942.38,2838.89,7781.27,0,1,0,0.0
2762,1,3058.03,3058.03,3058.03,3058.03,0,1,0,0.0
1462,1,4803.18,4803.18,4803.18,4803.18,0,1,0,0.0
3852,1,3970.86,3970.86,3970.86,3970.86,0,1,0,0.0
3391,3,1515.9766666666667,2415.53,705.28,4547.93,2,0,0,0.0
4639,3,1159.1766666666667,1666.79,423.92,3477.53,0,3,0,0.0
4998,1,1433.28,1433.28,1433.28,1433.28,0,0,0,0.0
2067,3,2308.9766666666665,4398.9,900.48,6926.93,2,1,0,0.0
1834,1,964.29,964.29,964.29,964.29,1,0,0,0.0
2711,3,3540.77,4323.14,2957.95,10622.31,1,0,1,0.3333
2608,2,1989.835,2342.89,1636.78,3979.67,0,1,0,0.0
1941,5,1423.404,3317.7,388.12,7117.02,1,0,1,0.2
4370,2,2359.645,2668.84,2050.45,4719.29,2,0,0,0.0
3019,1,2015.93,2015.93,2015.93,2015.93,0,1,0,0.0
2432,1,2976.95,2976.95,2976.95,2976.95,0,0,0,0.0
1470,1,1185.14,1185.14,1185.14,1185.14,1,0,0,0.0
2278,1,2039.42,2039.42,2039.42,2039.42,1,0,0,0.0
3676,2,2378.395,4368.2,388.59,4756.79,1,1,0,0.0
4882,1,3110.59,3110.59,3110.59,3110.59,1,0,0,0.0
3720,1,4352.91,4352.91,4352.91,4352.91,1,0,0,0.0
4335,1,1992.83,1992.83,1992.83,1992.83,1,0,0,0.0
4301,2,3050.18,4989.15,1111.21,6100.36,0,1,0,0.0
2117,2,3468.68,4214.66,2722.7,6937.36,0,0,0,0.0
4832,3,2918.85,4304.01,1892.88,8756.55,0,3,0,0.0
4117,1,1946.27,1946.27,1946.27,1946.27,1,0,0,0.0
4826,1,2778.53,2778.53,2778.53,2778.53,0,1,0,0.0
4374,3,2049.036666666667,4932.55,18.82,6147.11,2,0,0,0.0
3771,1,144.22,144.22,144.22,144.22,1,0,0,0.0
3117,1,1577.22,1577.22,1577.22,1577.22,0,1,0,0.0
3275,1,524.77,524.77,524.77,524.77,1,0,0,0.0
1784,3,2196.4066666666668,3660.67,400.59,6589.22,1,2,0,0.0
1766,1,3348.54,3348.54,3348.54,3348.54,0,1,0,0.0
1001,3,2144.65,3218.57,417.7,6433.95,2,1,0,0.0
4286,2,2516.09,3419.22,1612.96,5032.18,1,1,0,0.0
3751,1,355.25,355.25,355.25,355.25,0,0,0,0.0
3847,2,3864.995,4475.14,3254.85,7729.99,1,1,0,0.0
1469,2,3941.77,4976.38,2907.16,7883.54,1,1,0,0.0
4615,3,1114.0366666666666,2477.35,324.58,3342.11,1,1,0,0.0
3690,1,4469.42,4469.42,4469.42,4469.42,1,0,0,0.0
4521,1,1653.62,1653.62,1653.62,1653.62,0,0,0,0.0
2942,2,1032.26,1405.29,659.23,2064.52,0,1,0,0.0
4042,1,3334.06,3334.06,3334.06,3334.06,1,0,0,0.0
1820,2,3086.105,4175.24,1996.97,6172.21,2,0,0,0.0
2024,4,2757.9,4785.98,1295.22,11031.6,0,3,0,0.0
1863,1,1143.95,1143.95,1143.95,1143.95,0,0,0,0.0
4529,2,888.855,1021.0,756.71,1777.71,1,1,1,0.5
4710,3,3112.31,4600.05,1682.28,9336.93,1,1,0,0.0
3645,3,2303.54,4007.86,357.35,6910.62,0,1,1,0.3333
4636,1,630.05,630.05,630.05,630.05,0,1,0,0.0
1335,1,1621.95,1621.95,1621.95,1621.95,1,0,0,0.0
1305,3,2300.2966666666666,3327.38,1436.19,6900.89,2,0,0,0.0
2679,1,1003.9,1003.9,1003.9,1003.9,0,1,0,0.0
3055,3,928.1833333333333,1561.1,329.68,2784.55,0,0,0,0.0
1943,2,2927.745,4478.22,1377.27,5855.49,0,1,0,0.0
4420,1,366.8,366.8,366.8,366.8,0,1,0,0.0
2940,2,2667.08,3050.19,2283.97,5334.16,0,1,0,0.0
1568,1,632.22,632.22,632.22,632.22,0,1,0,0.0
2319,1,3572.63,3572.63,3572.63,3572.63,0,0,0,0.0
4057,1,3202.21,3202.21,3202.21,3202.21,1,0,0,0.0
4388,1,414.94,414.94,414.94,414.94,1,0,0,0.0
1297,3,1530.7133333333334,3815.69,318.98,4592.14,0,1,0,0.0
1869,2,1901.96,3339.73,464.19,3803.92,0,1,0,0.0
4222,1,3573.66,3573.66,3573.66,3573.66,1,0,0,0.0
2527,2,3382.805,3455.79,3309.82,6765.61,1,0,0,0.0
3157,1,3160.09,3160.09,3160.09,3160.09,0,1,0,0.0
3812,2,1355.775,2192.21,519.34,2711.55,1,0,0,0.0
2050,2,4286.55,4650.31,3922.79,8573.1,2,0,0,0.0
4009,2,2540.065,4216.65,863.48,5080.13,1,0,0,0.0
1303,3,2522.2466666666664,3552.81,1948.54,7566.74,1,1,0,0.0
3766,4,1320.8325,3407.7,39.98,5283.33,2,2,0,0.0
2133,4,2192.3375,3061.55,1457.6,8769.35,1,1,0,0.0
3079,1,1186.38,1186.38,1186.38,1186.38,1,0,0,0.0
2918,1,2522.5,2522.5,2522.5,2522.5,0,1,0,0.0
2943,4,2046.9925,4218.21,539.76,8187.97,3,1,0,0.0
3796,1,2367.84,2367.84,2367.84,2367.84,1,0,0,0.0
1588,2,2704.61,4591.64,817.58,5409.22,0,1,0,0.0
2051,1,2314.91,2314.91,2314.91,2314.91,0,0,1,1.0
2305,3,1657.94,3421.71,317.04,4973.82,1,1,0,0.0
2135,4,3658.9925,4704.3,2005.08,14635.97,4,0,0,0.0
1418,1,3406.48,3406.48,3406.48,3406.48,0,1,0,0.0
1180,1,1179.21,1179.21,1179.21,1179.21,1,0,0,0.0
3305,2,2942.685,3029.75,2855.62,5885.37,2,0,0,0.0
4658,1,3462.65,3462.65,3462.65,3462.65,0,0,0,0.0
4444,2,1686.315,1835.39,1537.24,3372.63,0,1,0,0.0
3094,3,2099.0233333333335,4900.91,556.9,6297.07,0,3,0,0.0
3596,2,2805.105,3320.98,2289.23,5610.21,0,2,0,0.0
4262,1,796.1,796.1,796.1,796.1,0,0,0,0.0
1631,1,4091.32,4091.32,4091.32,4091.32,0,1,0,0.0
2120,2,3152.44,4355.28,1949.6,6304.88,1,0,0,0.0
2163,3,3237.36,4868.95,2384.49,9712.08,2,1,0,0.0
4061,2,3830.845,4964.27,2697.42,7661.69,1,0,0,0.0
1680,1,4062.49,4062.49,4062.49,4062.49,1,0,0,0.0
2134,2,2441.07,3346.43,1535.71,4882.14,1,0,0,0.0
2755,1,1216.2,1216.2,1216.2,1216.2,1,0,0,0.0
1072,2,3004.95,3587.52,2422.38,6009.9,1,0,0,0.0
1586,1,441.49,441.49,441.49,441.49,0,1,0,0.0
3781,1,1181.56,1181.56,1181.56,1181.56,1,0,0,0.0
1918,2,2636.39,3413.28,1859.5,5272.78,0,0,0,0.0
4421,2,1817.24,3309.65,324.83,3634.48,1,1,0,0.0
2712,6,3728.78,4860.04,1301.99,22372.68,2,3,0,0.0
4514,3,2891.0533333333333,3314.16,2392.0,8673.16,0,3,0,0.0
1055,1,150.83,150.83,150.83,150.83,1,0,0,0.0
4986,1,1033.04,1033.04,1033.04,1033.04,1,0,0,0.0
3929,3,1970.7166666666667,2478.27,1151.31,5912.15,1,0,1,0.3333
1188,2,4528.89,4879.58,4178.2,9057.78,1,0,0,0.0
3823,1,3365.37,3365.37,3365.37,3365.37,0,0,0,0.0
2069,1,1051.89,1051.89,1051.89,1051.89,1,0,0,0.0
2148,2,3793.665,4981.9,2605.43,7587.33,0,1,0,0.0
4353,2,2076.965,4029.47,124.46,4153.93,1,1,0,0.0
4132,2,3625.33,4810.54,2440.12,7250.66,0,0,0,0.0
2110,2,1002.105,1534.4,469.81,2004.21,1,1,0,0.0
1955,4,1347.6,3382.12,32.76,5390.4,2,0,0,0.0
4158,1,4846.31,4846.31,4846.31,4846.31,1,0,0,0.0
1502,2,1345.71,1402.81,1288.61,2691.42,1,1,0,0.0
1752,3,1603.77,2564.62,457.82,4811.31,0,2,0,0.0
2982,2,4153.495,4696.98,3610.01,8306.99,1,0,1,0.5
2021,2,1004.665,1379.0,630.33,2009.33,0,1,0,0.0
1969,2,3233.51,4382.33,2084.69,6467.02,1,1,0,0.0
1642,1,4831.87,4831.87,4831.87,4831.87,1,0,0,0.0
1580,1,1480.05,1480.05,1480.05,1480.05,0,0,0,0.0
3925,1,4735.99,4735.99,4735.99,4735.99,0,0,0,0.0
3344,2,3120.6,4264.78,1976.42,6241.2,0,2,1,0.5
2907,1,1596.2,1596.2,1596.2,1596.2,0,1,0,0.0
4844,4,2181.4175,4221.29,681.74,8725.67,0,0,0,0.0
2431,1,3475.43,3475.43,3475.43,3475.43,0,0,0,0.0
4299,3,2529.18,4600.75,664.85,7587.54,1,0,0,0.0
1362,3,2382.26,4989.14,489.73,7146.78,1,0,0,0.0
4554,2,1410.785,2380.34,441.23,2821.57,1,0,0,0.0
4504,1,758.71,758.71,758.71,758.71,0,1,0,0.0
3239,1,4593.61,4593.61,4593.61,4593.61,0,0,0,0.0
1509,1,2461.81,2461.81,2461.81,2461.81,0,0,0,0.0
4288,4,3524.08,4879.03,2021.23,14096.32,2,2,0,0.0
3377,1,4986.59,4986.59,4986.59,4986.59,0,1,0,0.0
2743,2,1116.8,2140.82,92.78,2233.6,1,1,0,0.0
2075,2,1998.615,3367.32,629.91,3997.23,1,1,0,0.0
4044,1,713.23,713.23,713.23,713.23,0,1,0,0.0
2124,2,1409.18,2210.76,607.6,2818.36,1,1,0,0.0
3778,1,673.52,673.52,673.52,673.52,0,1,0,0.0
3765,1,3091.18,3091.18,3091.18,3091.18,0,0,0,0.0
2228,1,3676.63,3676.63,3676.63,3676.63,0,1,0,0.0
1573,2,1508.225,2491.39,525.06,3016.45,1,1,0,0.0
4849,2,3328.55,3874.09,2783.01,6657.1,2,0,0,0.0
2365,1,4948.72,4948.72,4948.72,4948.72,0,1,0,0.0
2055,1,753.94,753.94,753.94,753.94,0,0,0,0.0
1905,1,3599.2,3599.2,3599.2,3599.2,0,1,0,0.0
1698,2,1946.965,3259.82,634.11,3893.93,0,1,0,0.0
2956,2,2016.41,2454.88,1577.94,4032.82,0,1,0,0.0
4255,2,1800.54,1926.93,1674.15,3601.08,0,1,0,0.0
1096,1,1015.95,1015.95,1015.95,1015.95,0,0,0,0.0
2841,2,3279.985,4305.04,2254.93,6559.97,1,0,0,0.0
1894,2,3061.115,3765.12,2357.11,6122.23,0,1,0,0.0
4138,1,626.57,626.57,626.57,626.57,0,0,0,0.0
1673,1,1016.82,1016.82,1016.82,1016.82,1,0,0,0.0
2572,3,1823.53,2658.2,300.58,5470.59,1,1,0,0.0
3170,1,4195.38,4195.38,4195.38,4195.38,0,1,0,0.0
4977,1,315.53,315.53,315.53,315.53,0,1,0,0.0
2532,2,1881.75,3142.8,620.7,3763.5,1,1,0,0.0
4677,1,566.57,566.57,566.57,566.57,0,0,0,0.0
2403,3,2490.423333333333,2994.39,1802.6,7471.27,0,1,0,0.0
1781,1,1762.99,1762.99,1762.99,1762.99,0,1,0,0.0
2311,3,1920.3133333333333,4979.18,209.43,5760.94,0,3,0,0.0
1728,1,2722.57,2722.57,2722.57,2722.57,0,0,0,0.0
1594,1,251.45,251.45,251.45,251.45,1,0,0,0.0
4038,2,3358.85,4806.29,1911.41,6717.7,1,0,0,0.0
4446,2,2154.3,4024.03,284.57,4308.6,1,0,0,0.0
3507,2,2281.75,3147.85,1415.65,4563.5,0,1,0,0.0
3585,2,3956.44,4558.45,3354.43,7912.88,1,0,0,0.0
4546,4,2708.2475,3857.84,633.4,10832.99,1,3,1,0.25
3146,1,2879.19,2879.19,2879.19,2879.19,0,1,0,0.0
3985,2,2270.41,2359.3,2181.52,4540.82,0,0,0,0.0
1426,1,1075.41,1075.41,1075.41,1075.41,1,0,0,0.0
1308,1,960.62,960.62,960.62,960.62,0,0,0,0.0
2592,1,2250.14,2250.14,2250.14,2250.14,0,1,0,0.0
1908,1,2212.97,2212.97,2212.97,2212.97,0,1,0,0.0
3191,2,1467.085,2266.44,667.73,2934.17,1,1,0,0.0
1649,1,1450.61,1450.61,1450.61,1450.61,0,0,0,0.0
1444,2,2810.755,4311.52,1309.99,5621.51,1,0,0,0.0
1090,2,3008.31,4291.38,1725.24,6016.62,1,1,0,0.0
1687,2,2635.805,4627.0,644.61,5271.61,1,0,0,0.0
3619,2,3155.015,4530.71,1779.32,6310.03,0,2,0,0.0
3175,2,2549.22,2595.2,2503.24,5098.44,0,2,0,0.0
2756,3,1174.38,2263.02,286.99,3523.14,1,0,0,0.0
3836,1,1096.81,1096.81,1096.81,1096.81,1,0,0,0.0
1978,1,3092.76,3092.76,3092.76,3092.76,0,1,0,0.0
1789,1,560.23,560.23,560.23,560.23,1,0,0,0.0
1416,1,4717.38,4717.38,4717.38,4717.38,0,0,0,0.0
2065,3,3224.0666666666666,3569.75,2823.49,9672.2,1,1,0,0.0
2644,3,3540.713333333333,3892.39,3255.06,10622.14,0,1,0,0.0
3426,1,3216.03,3216.03,3216.03,3216.03,1,0,0,0.0
4051,2,4331.83,4935.43,3728.23,8663.66,1,1,0,0.0
3712,1,1791.36,1791.36,1791.36,1791.36,0,0,0,0.0
1024,1,3433.82,3433.82,3433.82,3433.82,0,0,0,0.0
2991,1,917.85,917.85,917.85,917.85,0,0,0,0.0
2633,2,2218.96,4060.74,377.18,4437.92,0,1,0,0.0
3849,1,1771.7,1771.7,1771.7,1771.7,1,0,0,0.0
4464,1,966.1,966.1,966.1,966.1,1,0,0,0.0
3773,1,3910.96,3910.96,3910.96,3910.96,0,1,0,0.0
1954,1,970.97,970.97,970.97,970.97,0,1,0,0.0
3453,1,2117.5,2117.5,2117.5,2117.5,0,0,0,0.0
4142,2,2009.87,2143.41,1876.33,4019.74,1,0,0,0.0
4614,3,2782.8633333333332,4220.82,683.35,8348.59,0,1,0,0.0
1232,1,3605.2,3605.2,3605.2,3605.2,0,1,0,0.0
1543,2,4137.395,4595.27,3679.52,8274.79,0,0,0,0.0
1028,5,2899.212,4572.72,426.95,14496.06,1,2,0,0.0
3457,1,863.86,863.86,863.86,863.86,1,0,0,0.0
3318,1,4387.22,4387.22,4387.22,4387.22,0,0,0,0.0
4872,1,3387.21,3387.21,3387.21,3387.21,1,0,0,0.0
2301,1,1163.57,1163.57,1163.57,1163.57,1,0,0,0.0
4917,1,2815.09,2815.09,2815.09,2815.09,1,0,0,0.0
1787,2,2449.875,4797.43,102.32,4899.75,0,0,0,0.0
1890,2,2841.865,3408.77,2274.96,5683.73,2,0,0,0.0
1039,4,2349.98,4916.48,49.07,9399.92,1,0,0,0.0
2028,1,1681.06,1681.06,1681.06,1681.06,0,1,0,0.0
3568,1,2704.95,2704.95,2704.95,2704.95,0,0,0,0.0
2831,4,2460.61,3616.38,1814.58,9842.44,1,2,0,0.0
3473,2,2749.19,4535.01,963.37,5498.38,1,0,0,0.0
1148,1,2177.42,2177.42,2177.42,2177.42,0,1,0,0.0
4800,1,4784.98,4784.98,4784.98,4784.98,1,0,0,0.0
4317,2,3409.405,4416.68,2402.13,6818.81,2,0,0,0.0
4929,1,1399.68,1399.68,1399.68,1399.68,0,0,0,0.0
4058,3,1622.7066666666667,3371.53,257.72,4868.12,0,2,0,0.0
1641,1,2405.58,2405.58,2405.58,2405.58,1,0,0,0.0
3642,2,3391.34,4774.08,2008.6,6782.68,1,0,1,0.5
2200,3,2922.5866666666666,3610.97,2381.42,8767.76,2,0,0,0.0
4123,4,2864.43,4975.86,1868.74,11457.72,1,1,0,0.0
1628,1,3088.38,3088.38,3088.38,3088.38,0,0,0,0.0
3509,1,2776.58,2776.58,2776.58,2776.58,0,1,0,0.0
4161,2,1953.285,3347.34,559.23,3906.57,1,0,0,0.0
1979,3,2384.2966666666666,3102.63,1689.83,7152.89,1,1,0,0.0
1432,1,3652.7,3652.7,3652.7,3652.7,0,1,0,0.0
2351,3,2517.233333333333,3656.33,1603.3,7551.7,1,1,0,0.0
1650,3,1476.15,3957.54,73.93,4428.45,0,2,0,0.0
1653,2,3140.895,4846.27,1435.52,6281.79,1,0,0,0.0
4989,1,4319.43,4319.43,4319.43,4319.43,1,0,0,0.0
